sale_id,customer_id,sale_date,feedback_text,feedback_text_clean,sentiment,sentiment_vader,neg,neu,pos,compound,churn
S007258,CUST00304,2022-08-05,"Worth the price, happy with the purchase.","Worth the price, happy with the purchase.",Positive,Positive,0.0,0.472,0.528,0.6808,0
S007259,CUST00754,2020-03-07,"Terrible experience, will not buy again.","Terrible experience, will not buy again.",Negative,Negative,0.383,0.617,0.0,-0.4767,0
S007260,CUST01491,2020-11-09,Easy to use and reliable.,Easy to use and reliable.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007261,CUST01916,2022-10-13,"Met expectations, nothing special.","Met expectations, nothing special.",Neutral,Negative,0.429,0.571,0.0,-0.3089,0
S007262,CUST00498,2022-10-01,"Worth the price, happy with the purchase.","Worth the price, happy with the purchase.",Positive,Positive,0.0,0.472,0.528,0.6808,0
S007263,CUST01773,2020-02-19,Product quality could be better.,Product quality could be better.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007264,CUST00915,2023-02-25,"Terrible experience, will not buy again.","Terrible experience, will not buy again.",Negative,Negative,0.383,0.617,0.0,-0.4767,0
S007265,CUST00927,2020-04-30,"Terrible experience, will not buy again.","Terrible experience, will not buy again.",Negative,Negative,0.383,0.617,0.0,-0.4767,1
S007266,CUST00021,2021-03-21,"Worth the price, happy with the purchase.","Worth the price, happy with the purchase.",Positive,Positive,0.0,0.472,0.528,0.6808,0
S007267,CUST00194,2021-03-14,"Terrible experience, will not buy again.","Terrible experience, will not buy again.",Negative,Negative,0.383,0.617,0.0,-0.4767,0
S007268,CUST00672,2022-06-04,"Delivery was late, not happy.","Delivery was late, not happy.",Positive,Negative,0.428,0.572,0.0,-0.4585,1
S007269,CUST00813,2023-12-29,"Great product, very satisfied.","Great product, very satisfied.",Positive,Positive,0.0,0.218,0.782,0.8016,0
S007270,CUST00173,2021-08-26,Easy to use and reliable.,Easy to use and reliable.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007271,CUST01815,2020-02-01,Easy to use and reliable.,Easy to use and reliable.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007272,CUST00995,2023-05-06,"Great product, very satisfied.","Great product, very satisfied.",Positive,Positive,0.0,0.218,0.782,0.8016,0
S007273,CUST01261,2020-11-07,"Met expectations, nothing special.","Met expectations, nothing special.",Neutral,Negative,0.429,0.571,0.0,-0.3089,0
S007274,CUST00907,2020-09-09,"Delivery was late, not happy.","Delivery was late, not happy.",Positive,Negative,0.428,0.572,0.0,-0.4585,1
S007275,CUST01118,2022-12-23,"Met expectations, nothing special.","Met expectations, nothing special.",Neutral,Negative,0.429,0.571,0.0,-0.3089,0
S007276,CUST01381,2021-04-04,Easy to use and reliable.,Easy to use and reliable.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007277,CUST00750,2021-08-14,"Great product, very satisfied.","Great product, very satisfied.",Positive,Positive,0.0,0.218,0.782,0.8016,0
S007278,CUST01925,2023-03-01,Easy to use and reliable.,Easy to use and reliable.,Neutral,Positive,0.0,0.58,0.42,0.4404,1
S007279,CUST01828,2020-12-13,"Met expectations, nothing special.","Met expectations, nothing special.",Neutral,Negative,0.429,0.571,0.0,-0.3089,0
S007280,CUST00142,2023-02-20,"Worth the price, happy with the purchase.","Worth the price, happy with the purchase.",Positive,Positive,0.0,0.472,0.528,0.6808,1
S007281,CUST01087,2020-01-04,"Delivery was late, not happy.","Delivery was late, not happy.",Positive,Negative,0.428,0.572,0.0,-0.4585,0
S007282,CUST00676,2020-10-13,Product quality could be better.,Product quality could be better.,Neutral,Positive,0.0,0.58,0.42,0.4404,1
S007283,CUST01496,2022-04-06,Easy to use and reliable.,Easy to use and reliable.,Neutral,Positive,0.0,0.58,0.42,0.4404,1
S007284,CUST00326,2021-08-18,Product quality could be better.,Product quality could be better.,Neutral,Positive,0.0,0.58,0.42,0.4404,1
S007285,CUST00393,2022-07-02,Easy to use and reliable.,Easy to use and reliable.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007286,CUST01818,2021-06-04,"Worth the price, happy with the purchase.","Worth the price, happy with the purchase.",Positive,Positive,0.0,0.472,0.528,0.6808,0
S007287,CUST00047,2020-02-11,"Met expectations, nothing special.","Met expectations, nothing special.",Neutral,Negative,0.429,0.571,0.0,-0.3089,0
S007288,CUST01266,2023-08-03,"Great product, very satisfied.","Great product, very satisfied.",Positive,Positive,0.0,0.218,0.782,0.8016,0
S007289,CUST00838,2021-07-28,Excellent customer service.,Excellent customer service.,Positive,Positive,0.0,0.351,0.649,0.5719,1
S007290,CUST00244,2023-03-23,"Met expectations, nothing special.","Met expectations, nothing special.",Neutral,Negative,0.429,0.571,0.0,-0.3089,1
S007291,CUST01918,2020-08-10,"Met expectations, nothing special.","Met expectations, nothing special.",Neutral,Negative,0.429,0.571,0.0,-0.3089,0
S007292,CUST01760,2023-12-12,"Great product, very satisfied.","Great product, very satisfied.",Positive,Positive,0.0,0.218,0.782,0.8016,1
S007293,CUST01671,2023-08-27,Too expensive for the features offered.,Too expensive for the features offered.,Negative,Neutral,0.0,1.0,0.0,0.0,0
S007294,CUST00134,2023-01-07,Easy to use and reliable.,Easy to use and reliable.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007295,CUST00649,2023-07-24,"Great product, very satisfied.","Great product, very satisfied.",Positive,Positive,0.0,0.218,0.782,0.8016,0
S007296,CUST00727,2023-10-18,Easy to use and reliable.,Easy to use and reliable.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007297,CUST01994,2022-06-05,Excellent customer service.,Excellent customer service.,Positive,Positive,0.0,0.351,0.649,0.5719,1
S007298,CUST00233,2021-02-18,Highly recommend to others.,Highly recommend to others.,Positive,Positive,0.0,0.518,0.482,0.4201,0
S007299,CUST00561,2020-10-12,"Great product, very satisfied.","Great product, very satisfied.",Positive,Positive,0.0,0.218,0.782,0.8016,0
S007300,CUST01524,2021-09-28,Excellent customer service.,Excellent customer service.,Positive,Positive,0.0,0.351,0.649,0.5719,0
S007301,CUST00884,2021-03-08,Too expensive for the features offered.,Too expensive for the features offered.,Negative,Neutral,0.0,1.0,0.0,0.0,0
S007302,CUST00977,2022-04-03,Excellent customer service.,Excellent customer service.,Positive,Positive,0.0,0.351,0.649,0.5719,0
S007303,CUST00134,2022-05-20,"Great product, very satisfied.","Great product, very satisfied.",Positive,Positive,0.0,0.218,0.782,0.8016,0
S007304,CUST00699,2020-11-12,"Met expectations, nothing special.","Met expectations, nothing special.",Neutral,Negative,0.429,0.571,0.0,-0.3089,0
S007305,CUST01789,2021-11-12,"Terrible experience, will not buy again.","Terrible experience, will not buy again.",Negative,Negative,0.383,0.617,0.0,-0.4767,0
S007306,CUST01801,2022-08-06,"Worth the price, happy with the purchase.","Worth the price, happy with the purchase.",Positive,Positive,0.0,0.472,0.528,0.6808,0
S007307,CUST01915,2023-08-25,Easy to use and reliable.,Easy to use and reliable.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007308,CUST01551,2023-05-14,Product quality could be better.,Product quality could be better.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007309,CUST00425,2021-07-21,"Delivery was late, not happy.","Delivery was late, not happy.",Positive,Negative,0.428,0.572,0.0,-0.4585,0
S007310,CUST00186,2021-10-30,"Terrible experience, will not buy again.","Terrible experience, will not buy again.",Negative,Negative,0.383,0.617,0.0,-0.4767,1
S007311,CUST01014,2021-11-14,"Met expectations, nothing special.","Met expectations, nothing special.",Neutral,Negative,0.429,0.571,0.0,-0.3089,1
S007312,CUST01119,2020-01-17,Too expensive for the features offered.,Too expensive for the features offered.,Negative,Neutral,0.0,1.0,0.0,0.0,0
S007313,CUST00596,2022-09-25,Product quality could be better.,Product quality could be better.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007314,CUST00817,2023-12-14,"Met expectations, nothing special.","Met expectations, nothing special.",Neutral,Negative,0.429,0.571,0.0,-0.3089,0
S007315,CUST00776,2020-03-02,Excellent customer service.,Excellent customer service.,Positive,Positive,0.0,0.351,0.649,0.5719,0
S007316,CUST00350,2021-11-12,Excellent customer service.,Excellent customer service.,Positive,Positive,0.0,0.351,0.649,0.5719,0
S007317,CUST00536,2023-02-10,"Great product, very satisfied.","Great product, very satisfied.",Positive,Positive,0.0,0.218,0.782,0.8016,0
S007318,CUST01463,2021-09-07,"Terrible experience, will not buy again.","Terrible experience, will not buy again.",Negative,Negative,0.383,0.617,0.0,-0.4767,0
S007319,CUST01823,2022-04-22,Easy to use and reliable.,Easy to use and reliable.,Neutral,Positive,0.0,0.58,0.42,0.4404,1
S007320,CUST00803,2023-04-27,"Great product, very satisfied.","Great product, very satisfied.",Positive,Positive,0.0,0.218,0.782,0.8016,0
S007321,CUST00236,2022-11-16,"Terrible experience, will not buy again.","Terrible experience, will not buy again.",Negative,Negative,0.383,0.617,0.0,-0.4767,1
S007322,CUST01313,2020-11-29,Excellent customer service.,Excellent customer service.,Positive,Positive,0.0,0.351,0.649,0.5719,1
S007323,CUST01584,2020-10-10,Too expensive for the features offered.,Too expensive for the features offered.,Negative,Neutral,0.0,1.0,0.0,0.0,0
S007324,CUST01652,2023-01-12,Highly recommend to others.,Highly recommend to others.,Positive,Positive,0.0,0.518,0.482,0.4201,0
S007325,CUST00295,2023-09-05,"Met expectations, nothing special.","Met expectations, nothing special.",Neutral,Negative,0.429,0.571,0.0,-0.3089,1
S007326,CUST00454,2022-08-30,"Worth the price, happy with the purchase.","Worth the price, happy with the purchase.",Positive,Positive,0.0,0.472,0.528,0.6808,0
S007327,CUST01180,2023-03-15,"Worth the price, happy with the purchase.","Worth the price, happy with the purchase.",Positive,Positive,0.0,0.472,0.528,0.6808,0
S007328,CUST00853,2022-04-24,"Delivery was late, not happy.","Delivery was late, not happy.",Positive,Negative,0.428,0.572,0.0,-0.4585,0
S007329,CUST01628,2020-09-14,Excellent customer service.,Excellent customer service.,Positive,Positive,0.0,0.351,0.649,0.5719,0
S007330,CUST00947,2020-10-06,Product quality could be better.,Product quality could be better.,Neutral,Positive,0.0,0.58,0.42,0.4404,1
S007331,CUST01522,2020-11-05,"Worth the price, happy with the purchase.","Worth the price, happy with the purchase.",Positive,Positive,0.0,0.472,0.528,0.6808,0
S007332,CUST00820,2020-09-16,Too expensive for the features offered.,Too expensive for the features offered.,Negative,Neutral,0.0,1.0,0.0,0.0,0
S007333,CUST01547,2022-02-20,"Great product, very satisfied.","Great product, very satisfied.",Positive,Positive,0.0,0.218,0.782,0.8016,1
S007334,CUST00790,2021-06-02,Product quality could be better.,Product quality could be better.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007335,CUST00833,2023-04-18,"Great product, very satisfied.","Great product, very satisfied.",Positive,Positive,0.0,0.218,0.782,0.8016,0
S007336,CUST01937,2020-11-07,"Met expectations, nothing special.","Met expectations, nothing special.",Neutral,Negative,0.429,0.571,0.0,-0.3089,0
S007337,CUST00677,2023-09-27,"Terrible experience, will not buy again.","Terrible experience, will not buy again.",Negative,Negative,0.383,0.617,0.0,-0.4767,0
S007338,CUST00594,2020-08-28,"Met expectations, nothing special.","Met expectations, nothing special.",Neutral,Negative,0.429,0.571,0.0,-0.3089,1
S007339,CUST01628,2020-12-04,"Met expectations, nothing special.","Met expectations, nothing special.",Neutral,Negative,0.429,0.571,0.0,-0.3089,0
S007340,CUST01720,2023-04-06,"Worth the price, happy with the purchase.","Worth the price, happy with the purchase.",Positive,Positive,0.0,0.472,0.528,0.6808,0
S007341,CUST00347,2022-04-04,Highly recommend to others.,Highly recommend to others.,Positive,Positive,0.0,0.518,0.482,0.4201,0
S007342,CUST00009,2022-03-12,"Worth the price, happy with the purchase.","Worth the price, happy with the purchase.",Positive,Positive,0.0,0.472,0.528,0.6808,0
S007343,CUST01929,2023-05-27,Easy to use and reliable.,Easy to use and reliable.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007344,CUST00294,2021-05-20,Product quality could be better.,Product quality could be better.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007345,CUST00833,2022-12-11,Excellent customer service.,Excellent customer service.,Positive,Positive,0.0,0.351,0.649,0.5719,0
S007346,CUST01135,2023-09-03,Excellent customer service.,Excellent customer service.,Positive,Positive,0.0,0.351,0.649,0.5719,1
S007347,CUST01707,2020-10-25,"Worth the price, happy with the purchase.","Worth the price, happy with the purchase.",Positive,Positive,0.0,0.472,0.528,0.6808,0
S007348,CUST00927,2020-03-24,"Terrible experience, will not buy again.","Terrible experience, will not buy again.",Negative,Negative,0.383,0.617,0.0,-0.4767,1
S007349,CUST01847,2022-12-11,"Met expectations, nothing special.","Met expectations, nothing special.",Neutral,Negative,0.429,0.571,0.0,-0.3089,1
S007350,CUST00721,2023-09-17,"Terrible experience, will not buy again.","Terrible experience, will not buy again.",Negative,Negative,0.383,0.617,0.0,-0.4767,1
S007351,CUST01379,2022-02-09,"Worth the price, happy with the purchase.","Worth the price, happy with the purchase.",Positive,Positive,0.0,0.472,0.528,0.6808,0
S007352,CUST00823,2021-04-25,Easy to use and reliable.,Easy to use and reliable.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007353,CUST01849,2023-09-06,"Terrible experience, will not buy again.","Terrible experience, will not buy again.",Negative,Negative,0.383,0.617,0.0,-0.4767,1
S007354,CUST01728,2022-08-15,Product quality could be better.,Product quality could be better.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007355,CUST01053,2021-03-21,"Terrible experience, will not buy again.","Terrible experience, will not buy again.",Negative,Negative,0.383,0.617,0.0,-0.4767,0
S007356,CUST00110,2022-12-26,Product quality could be better.,Product quality could be better.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007357,CUST00833,2022-12-01,Easy to use and reliable.,Easy to use and reliable.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007358,CUST01319,2023-04-07,"Great product, very satisfied.","Great product, very satisfied.",Positive,Positive,0.0,0.218,0.782,0.8016,0
S007359,CUST01391,2021-07-11,Easy to use and reliable.,Easy to use and reliable.,Neutral,Positive,0.0,0.58,0.42,0.4404,1
S007360,CUST00499,2022-11-19,Excellent customer service.,Excellent customer service.,Positive,Positive,0.0,0.351,0.649,0.5719,1
S007361,CUST00311,2021-10-27,Too expensive for the features offered.,Too expensive for the features offered.,Negative,Neutral,0.0,1.0,0.0,0.0,1
S007362,CUST00414,2020-02-04,Highly recommend to others.,Highly recommend to others.,Positive,Positive,0.0,0.518,0.482,0.4201,0
S007363,CUST01555,2023-06-19,"Great product, very satisfied.","Great product, very satisfied.",Positive,Positive,0.0,0.218,0.782,0.8016,0
S007364,CUST01124,2020-10-05,Easy to use and reliable.,Easy to use and reliable.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007365,CUST01710,2023-09-29,"Great product, very satisfied.","Great product, very satisfied.",Positive,Positive,0.0,0.218,0.782,0.8016,0
S007366,CUST00683,2021-05-10,Excellent customer service.,Excellent customer service.,Positive,Positive,0.0,0.351,0.649,0.5719,0
S007367,CUST01691,2023-03-17,"Worth the price, happy with the purchase.","Worth the price, happy with the purchase.",Positive,Positive,0.0,0.472,0.528,0.6808,0
S007368,CUST01965,2020-02-11,"Worth the price, happy with the purchase.","Worth the price, happy with the purchase.",Positive,Positive,0.0,0.472,0.528,0.6808,0
S007369,CUST00575,2020-10-19,Too expensive for the features offered.,Too expensive for the features offered.,Negative,Neutral,0.0,1.0,0.0,0.0,0
S007370,CUST00638,2021-09-20,Product quality could be better.,Product quality could be better.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007371,CUST00634,2023-07-31,"Delivery was late, not happy.","Delivery was late, not happy.",Positive,Negative,0.428,0.572,0.0,-0.4585,0
S007372,CUST01719,2020-04-09,"Met expectations, nothing special.","Met expectations, nothing special.",Neutral,Negative,0.429,0.571,0.0,-0.3089,0
S007373,CUST00240,2021-10-17,Product quality could be better.,Product quality could be better.,Neutral,Positive,0.0,0.58,0.42,0.4404,0
S007374,CUST01168,2022-12-28,"Great product, very satisfied.","Great product, very satisfied.",Positive,Positive,0.0,0.218,0.782,0.8016,0
S007375,CUST00380,2022-12-26,Excellent customer service.,Excellent customer service.,Positive,Positive,0.0,0.351,0.649,0.5719,0
